date;temperature;precipitation;snowfraction;sealevelpressure;winddirection;windspeed;relativehumidity;sunshinetime;totalcloudcover;lowclouds;midclouds;highclouds
1493964000;7.9;;;1020;235;2.08;84;;100;100;;
1493967600;9.07;;;1020;260;1.12;81;;100;100;;
1493971200;10.07;;;1020;27;0.45;78;54;10;10;;
1493974800;11.15;;;1019;61;1.03;74;54;10;10;;
1493978400;12.57;;;1019;67;1.52;67;54;10;10;;
1493982000;13.82;;;1018;58;2.25;61;54;10;10;;
1493985600;15.3;;;1017;56;2.52;55;60;;;;
1493989200;16.02;;;1016;63;3.13;53;60;;;;
1493992800;16.39;;;1015;66;3.62;53;60;;;;
1493996400;16.51;;;1015;65;4.3;52;60;;;;
1494000000;16.26;;;1015;68;4.85;54;60;;;;
1494003600;15.53;;;1015;69;4.72;55;60;;;;
1494007200;14.17;;;1014;67;3.9;60;60;;;;
1494010800;12.08;;;1015;68;3.99;69;21;42;;42;35
1494014400;10.47;;;1015;72;3.89;77;;30;;13;100
1494018000;9.34;;;1015;71;3.61;82;;1;;;2
1494021600;8.21;;;1014;63;3.35;87;;1;;1;
1494025200;6.64;;;1015;58;2.83;91;;;;;
1494028800;5.23;;;1014;58;2.25;94;;8;;8;
1494032400;4.63;;;1014;49;2.13;93;;100;;100;
1494036000;4.77;;;1013;47;1.77;94;;100;;100;66
1494039600;4.75;;;1013;36;1.72;95;;100;;100;
1494043200;4.77;;;1012;40;1.56;95;;100;36;100;2
1494046800;5.55;;;1013;31;1.17;93;;100;100;100;2
1494050400;6.62;;;1013;328;0.94;94;;100;100;100;9
1494054000;8.69;;;1011;4;1.6;85;17;68;18;68;13
1494057600;12.4;;;1010;117;1.12;71;9;80;;80;5
1494061200;16.01;;;1008;108;0.95;61;;100;;100;
1494064800;17.77;;;1007;60;2.2;55;;100;;100;
1494068400;18.72;;;1006;38;2.78;53;;100;;100;
1494072000;19.89;;;1007;40;4.33;54;55;8;2;8;15
1494075600;18.81;;;1007;20;3.29;50;;100;;100;100
1494079200;18.25;;;1007;250;2.88;53;;100;100;100;100
1494082800;12.6;0.7;;1009;250;9.68;77;;100;100;100;100
1494086400;10.52;1.6;;1011;262;10.3;85;;100;100;100;100
1494090000;10.12;0.8;;1012;265;7.52;89;;100;100;100;100
1494093600;9.67;1.3;;1012;247;7.39;88;;100;100;100;100
1494097200;9.55;1.3;;1012;232;5.98;90;;100;100;100;100
1494100800;8.96;1.6;;1013;210;5.33;91;;100;100;100;34
1494104400;8.47;1.1;;1013;229;5.46;93;;100;100;100;19
1494108000;9.42;0.5;;1013;255;7.86;91;;100;100;100;28
1494111600;9.28;0.9;;1014;253;7.65;91;;100;100;100;17
1494115200;9.15;0.4;;1014;255;7.45;91;;100;100;100;28
1494118800;9.03;0.1;;1015;254;6.87;91;;100;100;100;100
1494122400;8.94;;;1015;254;6.65;91;;100;100;100;100
1494126000;8.7;;;1015;255;6.21;90;;100;100;100;100
1494129600;8.48;;;1015;253;5.63;90;14;70;23;70;59
1494133200;9.07;;;1016;252;5.79;88;;100;100;23;16
1494136800;10.05;0.3;;1016;251;6.23;86;;100;100;29;12
1494140400;10.18;0.4;;1016;252;6.51;85;;100;100;43;21
1494144000;10.69;0.3;;1016;256;6.69;83;;100;100;;24
1494147600;11.96;;;1016;258;6.43;79;56;6;3;;20
1494151200;12.8;;;1015;258;6.84;74;25;55;55;;12
1494154800;13.44;0.5;;1015;262;6.97;70;26;54;54;;9
1494158400;12.64;0.8;;1015;262;6.66;76;;100;100;36;30
1494162000;12.47;0.9;;1015;269;6.1;80;;100;100;17;24
1494165600;12.57;0.8;;1014;275;5.62;81;;100;100;;21
1494169200;12.57;0.7;;1015;282;5.51;81;;100;100;9;20
1494172800;12.45;0.7;;1015;278;5.85;80;;100;100;8;16
1494176400;11.71;0.6;;1015;274;6.01;84;;100;100;100;19
1494180000;11.04;0.5;;1016;261;5.06;88;;100;100;98;20
1494183600;10.47;0.4;;1015;246;4.83;92;;100;100;100;13
1494187200;9.97;1.3;;1016;231;5.62;91;;100;100;100;
1494190800;9.49;1.9;;1016;237;6.44;93;;100;100;100;
1494194400;9.74;0.6;;1016;264;6.54;94;;100;100;100;
1494198000;9.32;0.6;;1016;278;7.37;94;;100;100;100;
1494201600;9.09;0.7;;1017;279;5.47;94;;100;100;100;
1494205200;8.93;0.9;;1018;266;4.51;94;;100;100;100;
1494208800;8.54;0.5;;1017;251;4.87;94;;100;100;100;11
1494212400;8.52;0.1;;1017;244;4.88;93;;100;100;100;100
1494216000;8.47;0.3;;1017;241;5.15;93;;100;100;100;100
1494219600;8.24;0.3;;1017;249;6.02;92;;100;100;100;100
1494223200;8.27;0.1;;1017;250;4.78;92;;100;100;100;100
1494226800;9.22;;;1017;261;4.87;89;;100;100;100;60
1494230400;10.01;;;1018;270;5.4;83;;100;100;100;14
1494234000;11.03;;;1017;270;5.9;78;;100;100;2;1
1494237600;11.66;;;1017;270;5.5;75;;100;100;;
1494241200;12.53;0.3;;1017;272;5.6;70;;100;100;2;
1494244800;11.34;0.2;;1017;278;4.95;77;;100;100;;
1494248400;11.49;0.1;;1017;275;4.82;75;;100;100;;
1494252000;11.41;;;1017;274;4.91;74;;100;100;10;
1494255600;11.2;;;1017;281;5.39;75;1;92;92;33;2
1494259200;10.97;;;1017;286;5.6;76;;100;68;100;27
1494262800;10.7;;;1017;287;5.63;75;9;80;80;2;
1494266400;9.79;;;1017;287;4.81;79;50;15;15;;
1494270000;9.09;;;1017;291;3.32;82;;100;100;;
1494273600;8.5;;;1018;270;2.7;81;;100;100;;
1494277200;7.9;0.3;;1019;272;2.5;84;;100;100;11;18
1494280800;7.37;0.1;;1019;309;2.06;91;;100;100;15;
1494284400;7.13;0.1;;1019;315;1.7;89;;100;100;5;
1494288000;6.69;0.1;;1019;299;1.84;90;;100;100;;
1494291600;6.5;0.2;;1020;283;1.75;93;;100;100;;
1494295200;6.35;0.2;;1019;290;1.49;94;;100;100;;
1494298800;6.18;0.1;;1019;354;1.81;94;;100;100;;
1494302400;5.21;;;1019;47;3.4;90;;100;100;;
1494306000;5.12;;;1019;36;2.86;89;;100;100;;
1494309600;5.77;;;1019;45;2.69;87;;100;100;;
1494313200;6.29;;;1018;41;2.13;79;;100;100;;
1494316800;7.69;;;1019;43;1.77;75;1;92;92;;
1494320400;8.89;;;1018;36;2.22;72;;100;100;;
1494324000;8.76;;;1018;33;2.97;71;;100;100;;
1494327600;10.03;;;1017;37;3.64;68;;100;100;;
1494331200;11.56;;;1016;51;4.76;58;;100;100;;
1494334800;11.52;;;1016;50;4.83;58;;100;100;;
1494338400;11.61;;;1015;56;4.69;57;36;38;38;;
1494342000;12.07;;;1014;61;4.48;55;59;1;1;;
1494345600;12;;;1014;65;4.43;54;60;;;;
1494349200;11.55;;;1014;68;4.22;55;60;;;;
1494352800;10.73;;;1014;69;3.42;59;60;;;;
1494356400;9.23;;;1013;70;2.88;66;43;;;;
1494360000;7.82;;;1014;82;2.83;71;;;;;
1494363600;6.2;;;1015;77;3.08;76;;;;;
1494367200;5.09;;;1014;71;3.38;78;;;;;
1494370800;4.17;;;1014;72;3.26;83;;;;;
1494374400;3.31;;;1014;68;2.92;87;;;;;
1494378000;2.28;;;1014;57;2.39;89;;;;;
1494381600;0.83;;;1013;50;1.7;92;;;;;
1494385200;-0.46;;;1013;29;1.03;93;;24;24;;
1494388800;-1.05;;;1013;360;0.7;93;;53;53;;
1494392400;0.17;;;1013;307;0.5;94;;100;100;;
1494396000;1.76;;;1013;297;0.67;89;60;;;;
1494399600;5.32;;;1011;333;0.22;80;60;;;;
1494403200;8.68;;;1011;333;0.22;72;60;;;;
1494406800;11.39;;;1010;256;0.41;62;60;;;;
1494410400;13.63;;;1009;260;1.12;57;60;;;;
1494414000;15.35;;;1008;275;1.2;54;60;;;;
1494417600;16.21;;;1007;307;0.5;48;60;;;;
1494421200;17.15;;;1007;291;0.85;47;60;;;;
1494424800;17.74;;;1006;291;0.85;46;60;;;;
1494428400;18.05;;;1005;304;0.72;45;60;;;;
1494432000;18.07;;;1005;360;0.2;44;60;;;;
1494435600;17.81;;;1005;108;0.95;45;57;5;;;16
1494439200;17.07;;;1004;112;1.08;55;56;6;;;19
1494442800;16.13;;;1004;135;1.41;55;41;8;;;27
1494446400;14.76;;;1004;108;1.26;61;;30;;11;100
1494450000;13.18;;;1005;144;1.86;67;;100;;100;100
1494453600;11.61;;;1005;177;2.1;75;;100;;100;100
1494457200;11.68;;;1005;178;2.6;60;;100;;100;25
1494460800;10.74;;;1005;173;2.62;57;;16;;16;23
1494464400;10.67;;;1005;194;2.98;59;;86;;86;30
1494468000;10.39;;;1005;202;3.55;62;;49;19;49;31
1494471600;9.55;;;1005;207;2.91;68;;100;100;57;
1494475200;9.15;;;1005;220;2.48;71;1;17;1;17;
1494478800;9.6;;;1004;210;1.61;77;;100;;100;
1494482400;11.71;;;1004;235;1.22;78;;100;;100;
1494486000;13;;;1003;149;0.58;75;;100;;100;
1494489600;14.9;;;1002;86;1.6;68;40;31;;31;
1494493200;18;;;1001;143;3.78;49;;100;;100;14
1494496800;19.11;;;1000;153;4.7;42;;100;;100;37
1494500400;19.66;;;999;159;5.35;41;;100;;100;100
1494504000;19;;;999;175;7.32;41;;100;;100;30
1494507600;17.85;;;999;188;8.37;44;;100;;100;100
1494511200;16.62;;;999;196;8.74;46;;100;7;100;100
1494514800;15.38;;;999;196;6.04;51;;100;100;100;23
1494518400;16.26;;;998;195;5.29;45;;100;100;100;100
1494522000;16.11;;;998;192;4.9;47;;100;;100;100
1494525600;15.51;;;997;173;4.74;48;;100;;100;100
1494529200;15.26;;;996;134;3.47;51;;100;100;100;100
1494532800;14.17;;;997;125;2.94;59;;100;100;100;100
1494536400;13.68;;;998;184;2.61;53;;100;100;100;100
1494540000;11.99;0.1;;999;259;4.28;77;;100;100;100;100
1494543600;11.25;0.2;;1001;281;5.71;93;;100;100;100;100
1494547200;10.82;1.9;;1001;258;3.37;94;;100;100;100;100
1494550800;10.48;;;1002;171;2.63;93;;100;100;100;100
1494554400;10.09;;;1002;205;3.31;92;;62;2;62;100
1494558000;10.67;;;1002;232;5.42;88;;100;100;100;59
1494561600;10.29;;;1003;250;4.68;88;1;73;73;25;30
1494565200;10.93;;;1004;239;3.86;87;;100;100;31;
1494568800;12.28;;;1004;239;4.89;83;11;76;76;;
1494572400;12.55;0.1;;1004;245;5.28;80;26;54;54;;
1494576000;13.7;;;1004;250;5.31;74;22;60;60;60;
1494579600;15.79;;;1004;254;5.6;65;59;1;1;;
1494583200;16.77;;;1004;261;5.67;60;59;2;2;;
1494586800;17.54;0.3;;1004;258;5.82;57;19;64;3;64;
1494590400;16.81;;;1005;264;4.63;59;;100;51;100;100
1494594000;17.81;;;1005;257;4.83;55;31;46;;46;28
1494597600;17.16;;;1005;246;3.62;55;;100;52;100;25
1494601200;16.81;;;1005;255;2.79;57;15;70;51;70;59
1494604800;17.12;;;1005;255;2.69;56;;100;61;100;100
1494608400;16.74;;;1005;258;2.35;57;;100;;100;100
1494612000;16;;;1005;259;2.14;64;;100;1;100;100
1494615600;14.82;;;1005;243;2.24;75;;100;43;100;100
1494619200;12.93;0.1;;1007;227;3.4;83;;100;100;100;22
1494622800;12.57;;;1008;235;3.16;83;;100;100;95;20
1494626400;12.08;;;1008;242;2.73;87;;100;100;73;23
1494630000;11.84;;;1009;252;3.79;82;;100;100;84;31
1494633600;11.44;;;1010;236;5.05;82;;100;100;88;13
1494637200;10.88;;;1011;240;5.2;84;;100;100;100;15
1494640800;10.49;;;1010;235;4.38;86;;100;100;100;13
1494644400;9.8;;;1011;227;3.54;90;;23;2;23;15
1494648000;8.88;;;1012;212;3.19;92;4;10;;10;16
1494651600;9.88;;;1012;210;2.78;88;50;15;15;1;14
1494655200;12.08;;;1012;219;3.2;81;47;21;21;;
1494658800;13.24;0.1;;1012;235;4.02;76;50;15;15;10;
1494662400;14.39;;;1013;243;5.14;72;24;56;56;;
1494666000;15.89;;;1013;250;5.85;64;60;;;;
1494669600;16.56;;;1013;266;6.11;62;60;;;;
1494673200;17.4;;;1013;269;5.3;60;49;17;17;;
1494676800;18.73;;;1014;270;2.7;56;54;10;10;;
1494680400;19.06;;;1014;272;2.4;54;54;10;10;;14
1494684000;19.15;0.1;;1014;280;2.75;55;54;10;10;8;27
1494687600;17.97;0.1;;1014;277;3.42;58;;100;72;100;100
1494691200;17.22;;;1015;283;3.49;61;;100;100;100;91
1494694800;17.06;;;1015;290;3.51;61;;100;100;100;18
1494698400;16.43;;;1015;298;2.95;65;19;64;1;64;5
1494702000;14.87;;;1016;318;2.55;73;;100;87;100;13
1494705600;13.93;;;1017;347;1.33;78;;100;100;100;22
1494709200;13.61;;;1018;315;0.28;78;;100;8;100;14
1494712800;13.32;;;1018;189;0.61;80;;99;99;82;3
1494716400;12.88;;;1018;222;1.49;83;;32;32;;1
1494720000;12.24;;;1019;246;1.97;87;;100;100;38;22
1494723600;11.8;;;1020;273;2.1;91;;100;100;75;
1494727200;11.35;;;1020;278;1.41;92;;100;100;79;
1494730800;11.09;;;1020;252;0.95;93;;100;100;80;
1494734400;10.91;;;1021;216;0.86;93;;100;100;52;
1494738000;11.66;;;1021;241;1.03;91;;100;100;11;
1494741600;12.43;0.1;;1022;281;2.04;86;;100;100;7;
1494745200;13.28;0.4;;1022;277;1.71;85;;100;100;28;13
1494748800;13.27;0.1;;1023;270;2;85;;100;100;100;
1494752400;13.5;;;1023;261;2.02;81;;100;100;100;
1494756000;13.95;;;1024;260;2.24;77;;100;100;100;
1494759600;14.55;;;1024;256;2.06;74;;100;100;100;
1494763200;14.82;;;1024;272;3.1;75;;100;100;100;19
1494766800;14.91;;;1025;277;3.32;74;;98;92;98;27
1494770400;14.71;;;1025;270;2.9;75;;100;93;100;97
1494774000;15.89;;;1025;247;2.28;71;8;82;41;82;72
1494777600;15.54;;;1025;245;2.33;70;;100;100;100;82
1494781200;15.47;;;1025;246;2.19;69;19;64;10;64;86
1494784800;14.99;0.1;;1025;253;2.09;72;36;38;38;;4
1494788400;14.41;;;1026;252;1.99;72;19;57;57;;
1494792000;13.79;;;1026;202;1.84;75;;48;48;1;
1494795600;12.07;;;1027;194;2.06;85;;;;;
1494799200;10.85;;;1028;198;1.9;88;;;;;1
1494802800;10.23;;;1028;197;1.36;88;;4;;;14
1494806400;9.59;;;1028;186;1;90;;15;;15;20
1494810000;9.48;;;1029;185;1.1;88;;28;;28;26
1494813600;9.76;0.1;;1029;194;1.24;79;;100;100;29;26
1494817200;9.98;0.4;;1029;221;1.06;74;;73;73;;
1494820800;9.58;0.2;;1029;234;0.86;76;6;10;10;10;
1494824400;9.46;;;1030;270;0.5;81;15;71;71;;
1494828000;10.88;;;1030;270;1.2;84;54;10;10;;
1494831600;12.94;;;1030;275;1.2;74;58;3;;;10
1494835200;13.59;;;1030;321;0.64;75;53;11;11;;2
1494838800;14.46;;;1030;315;0.71;72;54;10;10;;
1494842400;15.3;;;1030;342;0.32;68;54;10;10;;3
1494846000;16.17;;;1030;338;0.54;63;54;10;10;;3
1494849600;18.49;;;1029;7;1.61;57;54;10;10;;
1494853200;18.79;;;1029;4;1.5;56;54;10;10;;
1494856800;18.87;;;1028;4;1.3;55;54;10;10;;1
1494860400;18.77;;;1028;13;1.33;55;54;10;10;;2
1494864000;18.55;;;1028;27;1.34;54;54;10;10;;5
1494867600;18.21;;;1028;40;1.7;54;58;4;;;13
1494871200;17.51;;;1028;47;1.91;57;57;4;;;14
1494874800;16.45;;;1028;51;2.2;63;49;4;;;13
1494878400;15.15;;;1029;72;2.21;69;;2;;;5
1494882000;13.8;;;1029;90;2.1;73;;;;;
1494885600;12.51;;;1029;96;1.91;76;;4;;;14
1494889200;11.37;;;1030;108;1.58;80;;5;;;17
1494892800;10.36;;;1030;107;1.04;86;;5;;;16
1494896400;9.5;;;1030;90;0.6;90;;5;;;17
1494900000;8.46;;;1030;51;0.64;95;;5;;;18
1494903600;7.55;;;1030;39;0.64;96;;5;2;;18
1494907200;6.99;;;1030;22;0.54;96;;100;100;;24
1494910800;7.58;;;1030;360;0.4;94;;100;100;;24
1494914400;9.03;;;1030;337;0.76;92;;100;100;;23
1494918000;12.09;;;1029;4;1.3;86;55;8;;;27
1494921600;15.43;;;1029;42;2.55;77;54;9;;;30
1494925200;17.73;;;1028;55;3.88;65;54;10;10;;33
1494928800;18.82;;;1027;54;4.22;60;52;12;10;;40
1494932400;19.7;;;1026;55;4.52;52;52;13;;8;44
1494936000;20.98;;;1026;62;4.65;46;59;2;;;5
1494939600;21.4;;;1026;62;4.52;45;60;;;;
1494943200;21.63;;;1025;63;4.38;44;60;;;;
1494946800;21.6;;;1025;62;4.21;45;60;;;;
1494950400;21.34;;;1025;61;4.12;46;60;;;;
1494954000;20.75;;;1025;62;3.62;49;60;;;;
1494957600;19.68;;;1025;59;2.56;57;60;;;;
1494961200;18.55;;;1025;57;2.39;63;52;;;;
1494964800;17.17;;;1026;69;1.93;69;;;;;
1494968400;15.25;;;1026;82;1.51;78;;;;;
1494972000;13.7;;;1026;80;1.12;85;;;;;
1494975600;12.55;;;1025;66;0.98;89;;;;;
1494979200;11.27;;;1026;63;0.67;94;;;;;
1494982800;10.35;;;1026;45;0.14;96;;3;3;;
1494986400;9.75;;;1025;342;0.32;96;;34;34;;
1494990000;9.35;;;1024;326;0.36;96;;100;100;;
1494993600;9.08;;;1024;315;0.28;96;;100;100;;
1494997200;9.47;;;1024;326;0.36;95;;100;100;;1
1495000800;10.32;;;1024;346;0.41;93;;100;100;;
1495004400;13.01;;;1022;338;0.54;86;60;;;;1
1495008000;16.08;;;1022;344;0.73;77;58;3;;;11
1495011600;18.44;;;1021;352;0.71;69;57;5;;;15
1495015200;20.37;;;1020;9;0.61;62;59;2;;;6
1495018800;21.86;;;1019;32;0.94;54;60;1;;;2
1495022400;23.2;;;1019;37;1;52;60;;;;
1495026000;23.91;;;1018;40;0.78;48;60;;;;
1495029600;24.29;;;1017;45;0.42;47;60;;;;
1495033200;24.43;;;1017;27;0.22;46;60;;;;
1495036800;24.31;;;1016;270;0.1;46;60;;;;
1495040400;23.96;;;1016;233;0.5;47;60;;;;
1495044000;23.25;;;1015;236;0.72;58;60;;;;
1495047600;21.51;;;1015;230;1.56;62;53;;;;
1495051200;18.51;;;1015;211;2.33;64;;;;;
1495054800;17.01;;;1016;190;2.24;69;;;;;
1495058400;16.44;;;1015;202;1.84;72;;;;;
1495062000;15.6;;;1015;210;2.2;73;;;;;1
1495065600;16.03;;;1015;200;2.88;63;;;;;
1495069200;15.5;;;1015;202;3.14;65;;;;;
1495072800;15.42;;;1014;205;3.09;65;;;;;
1495076400;15.5;;;1014;204;2.95;66;;100;100;;
1495080000;15.36;0.1;;1014;211;2.69;69;;100;100;;
1495083600;15.34;;;1014;214;2.16;71;;100;100;;19
1495087200;15.87;;;1014;237;2.39;74;;100;100;;20
1495090800;18.14;;;1014;253;3.13;63;56;6;;;19
1495094400;19.44;;;1014;268;2.5;61;56;6;;;19
1495098000;20.64;;;1013;286;1.77;57;54;10;;;32
1495101600;21.53;;;1013;315;2.4;52;51;14;;;46
1495105200;21.93;;;1012;322;2.78;52;20;62;10;62;100
1495108800;21.79;;;1014;277;2.62;53;;100;;100;100
1495112400;22.14;;;1013;279;2.43;51;;95;;95;100
1495116000;22.31;;;1012;270;1.6;50;;100;;100;86
1495119600;21.97;;;1012;63;0.22;52;;100;;100;100
1495123200;21.88;;;1011;90;3.1;53;;100;3;100;100
1495126800;22.01;;;1010;90;3.1;55;;100;100;100;100
1495130400;21.27;;;1010;76;3.61;63;;100;10;100;100
1495134000;19.22;;;1010;77;3.49;71;15;68;;68;22
1495137600;17.09;;;1010;88;3.6;81;;5;;4;16
1495141200;15.09;;;1011;120;2.42;90;;21;;21;31
1495144800;16.35;;;1010;182;2.9;56;;31;;31;30
1495148400;15.93;;;1010;207;3.71;55;;100;;100;96
1495152000;15.19;0.6;;1010;225;2.55;64;;100;100;100;74
1495155600;14.76;;;1011;201;2.25;69;;100;100;100;80
1495159200;14.56;;;1010;177;2.2;69;;100;100;100;100
1495162800;14.02;0.2;;1010;196;2.6;74;;100;100;100;100
1495166400;12.9;;;1011;284;6.09;92;;100;100;100;100
1495170000;9.46;;;1012;293;5.87;86;;100;100;100;100
1495173600;8.9;;;1012;285;5.29;86;;100;100;100;2
1495177200;8.91;;;1012;283;4.83;84;;100;100;100;2
1495180800;9.26;;;1012;275;4.72;83;;100;100;100;
1495184400;10.93;;;1011;270;5.8;78;;100;100;48;
1495188000;10.76;;;1012;272;7.4;78;;100;100;100;
1495191600;10.55;0.1;;1013;270;8.5;79;;100;100;90;
1495195200;9.74;0.1;;1016;250;8.64;85;;100;100;14;
1495198800;9.84;0.5;;1016;258;6.94;84;;100;100;100;
1495202400;8.56;0.8;;1017;259;6.82;83;;100;100;100;
1495206000;7.17;0.2;;1019;250;6.93;84;;100;100;100;
1495209600;8.06;;;1019;253;7.12;79;;100;100;46;
1495213200;8.27;;;1019;246;4.61;77;39;33;33;;
1495216800;8.68;;;1019;250;2.88;78;60;;;;
1495220400;8.24;;;1019;225;1.56;83;56;;;;
1495224000;7.4;;;1020;185;2.31;87;;;;;
1495227600;6.57;;;1020;180;2.8;87;;2;2;;
1495231200;6.91;;;1020;183;2.2;84;;100;100;;
1495234800;6.99;;;1021;190;1.73;84;;100;100;;
1495238400;6.81;;;1020;189;1.22;84;;100;100;;
1495242000;6.22;;;1021;196;0.73;87;;;;;
1495245600;5.4;;;1021;233;0.5;87;;;;;
1495249200;4.6;;;1021;270;0.5;90;;30;;30;
1495252800;3.96;;;1021;297;0.45;94;7;40;;40;
1495256400;4.92;;;1022;297;0.45;92;8;81;;81;
1495260000;7.11;;;1022;280;1.73;85;33;42;;42;
1495263600;8.78;;;1022;280;2.24;81;57;5;;5;
1495267200;10.1;;;1022;295;2.1;74;33;42;20;42;
1495270800;11.22;;;1022;291;1.71;66;44;25;10;25;
1495274400;12.04;;;1021;285;1.96;62;54;10;10;;
1495278000;12.77;;;1021;287;2.4;58;54;10;10;;
1495281600;14.64;;;1022;300;3.36;57;54;10;10;;3
1495285200;14.12;;;1022;305;2.94;58;54;10;10;6;12
1495288800;14.1;;;1022;304;2.66;58;49;17;10;17;5
1495292400;14.06;;;1022;302;2.47;58;45;23;10;23;10
1495296000;14.34;;;1023;298;2.37;58;45;24;10;24;16
1495299600;14.13;;;1023;297;2.24;59;48;19;10;19;
1495303200;13.54;;;1023;287;2.09;62;50;15;10;15;7
1495306800;12.73;;;1024;261;1.82;64;47;17;17;2;
1495310400;11.64;;;1025;233;2.14;73;;100;100;6;
1495314000;10.1;;;1026;228;2.83;77;;100;100;3;
1495317600;9.47;;;1026;228;2.69;77;;100;100;;
1495321200;9.19;;;1026;223;1.77;79;;100;100;;
1495324800;8.99;;;1026;217;1;82;;100;100;;
1495328400;8.78;;;1027;270;0.4;85;;100;100;;
1495332000;8.4;;;1026;16;0.73;87;;100;100;;
1495335600;8.24;;;1026;45;0.85;89;;100;100;;
1495339200;8.41;;;1026;48;1.2;89;2;82;82;;
1495342800;8.94;;;1026;43;1.63;86;60;;;;
1495346400;11.02;;;1025;64;4.11;81;60;;;;
1495350000;12.84;;;1024;71;6.77;68;54;10;10;;
1495353600;13.83;;;1025;67;7.08;64;54;10;10;;
1495357200;14.8;;;1024;62;7.25;62;54;10;10;;
1495360800;15.67;;;1023;61;7.12;57;54;10;10;;
1495364400;16.41;;;1023;60;7.17;56;54;10;10;;
1495368000;17.48;;;1023;60;7.17;51;54;10;10;;
1495371600;17.94;;;1022;65;6.94;52;54;10;10;;
1495375200;18.3;;;1022;67;6.54;51;54;10;10;;
1495378800;18.39;;;1022;65;6.4;53;54;10;10;;
1495382400;18.15;;;1021;65;6.08;55;54;10;10;;
1495386000;17.63;;;1021;64;5.55;59;60;;;;
1495389600;16.82;;;1021;63;4.7;64;60;;;;
1495393200;15.13;;;1020;60;3.58;72;58;;;;
1495396800;13.21;;;1021;55;3.16;80;;;;;
1495400400;11.57;;;1021;54;2.72;86;;;;;
1495404000;10.29;;;1021;57;2.39;89;;3;;;11
1495407600;9.23;;;1021;54;1.86;91;;5;;;18
1495411200;8.27;;;1021;49;1.06;92;;6;;;19
1495414800;7.27;;;1021;297;0.67;95;;10;10;;20
1495418400;6.98;;;1021;270;1;95;;100;100;;23
1495422000;6.98;;;1020;259;0.51;95;;100;100;;21
1495425600;7.06;;;1020;198;0.32;95;;100;100;;18
1495429200;7.46;;;1020;252;0.63;95;;100;100;;16
1495432800;8.68;;;1020;270;0.6;91;;100;100;;13
1495436400;10.97;;;1020;292;0.54;88;;100;100;;14
1495440000;13.48;;;1019;307;0.5;82;56;7;2;;23
1495443600;16.15;;;1019;270;0.4;75;55;8;;;26
1495447200;18.44;;;1018;270;0.9;66;56;7;;;22
1495450800;19.89;;;1017;288;1.26;56;56;7;;;22
1495454400;21.16;;;1017;279;2.02;51;60;;;;
1495458000;21.8;;;1016;278;2.22;47;60;;;;
1495461600;22.14;;;1016;278;2.22;46;60;;;;
1495465200;22.25;;;1016;278;2.12;47;60;;;;
1495468800;22.15;;;1015;278;2.12;47;54;10;10;;
1495472400;21.81;;;1015;281;2.04;48;54;10;10;;1
1495476000;20.99;;;1016;286;1.87;53;59;2;;;7
1495479600;19.84;;;1015;278;1.41;63;47;20;;20;
1495483200;18;;;1016;236;1.44;73;;;;;
1495486800;15.38;;;1017;210;1.97;79;;1;;;4
1495490400;14.37;;;1017;208;2.15;72;;5;;;17
1495494000;14.28;;;1017;193;1.75;67;;9;9;;11
1495497600;14.21;;;1017;187;1.71;64;;10;10;;21
1495501200;13.77;;;1018;203;1.52;63;;10;10;;26
1495504800;14.2;;;1018;208;1.92;59;;49;;49;27
1495508400;13.34;;;1018;212;2.83;63;;50;;50;24
1495512000;12.36;;;1018;218;3.06;67;11;26;;26;
1495515600;12.66;;;1019;222;2.83;72;39;33;;33;
1495519200;15.19;;;1019;231;3.2;68;;100;100;10;
1495522800;17.54;;;1018;240;3.45;61;59;1;;;4
1495526400;19.33;;;1018;248;3.55;57;58;3;;;11
1495530000;20.74;;;1018;252;4.21;54;54;10;10;;15
1495533600;21.72;;;1018;264;5.02;49;54;10;10;;21
1495537200;22.17;;;1018;271;5.3;48;54;10;10;;17
1495540800;22.07;;;1018;283;4.92;50;;100;;100;100
1495544400;22.28;;;1018;282;5.22;49;;100;;100;100
1495548000;22.29;;;1018;284;5.46;50;;100;;100;100
1495551600;21.91;;;1018;287;5.44;54;;100;;100;100
1495555200;21.67;;;1018;284;5.26;56;46;22;;;73
1495558800;21.16;;;1018;282;4.81;59;54;10;10;;16
1495562400;20.17;0.2;;1019;275;4.42;62;54;10;10;;11
1495566000;19.07;0.5;;1019;264;4.02;68;;74;74;74;28
1495569600;17.83;0.6;;1020;255;3.52;75;;79;79;;91
1495573200;16.94;;;1020;251;3.38;81;;42;10;42;31
1495576800;16.13;;;1021;243;3.13;86;;24;24;22;19
1495580400;15.61;;;1021;239;2.92;89;;100;100;21;20
1495584000;15.09;;;1021;234;2.72;91;;72;72;;20
1495587600;14.65;;;1021;245;2.64;92;;10;10;;25
1495591200;14.05;;;1021;259;2.04;94;;7;7;;20
1495594800;13.58;;;1021;293;1.3;96;;100;100;;25
1495598400;13.39;;;1022;21;1.39;95;;100;100;;27
1495602000;13.78;;;1022;50;2.98;85;;100;100;;28
1495605600;13.28;0.1;;1023;49;3.47;75;;100;100;6;23
1495609200;12.68;;;1023;60;2.2;79;;100;100;;23
1495612800;13.85;;;1023;70;1.17;73;;100;100;;22
1495616400;14.97;;;1023;90;0.1;69;;100;100;;19
